order_id,order_detail_id,parent_order_detail_id,product_id,product_name,product_generic_name,product_type,product_variant_id,product_variant_name,product_modifier_id,product_modifier_name,order_type,notes,vendor,sku,fulfillment_status,quantity,base_price,total_order_amount,subtotal,net_commission,additional_charge,discount_amount,discount_percentage,discount_order_amount,taxable,tax_percentage,tax_amount,require_shipping,weight,weight_quantity,type,track_inventory,modifier_product_type,modifier_product_id,modifier_product_sku,modifier_product_quantity,modifier_product_composites,product_composites,product_combos,promotions,discounts,unit_used,serial_numbers,cogs,server_name,server_phone_number,ean,sequence,unit_measurement,outlet_id
79c61e57-0b07-4af2-8b04-21e5c68aa2b7,e94826c5-7b42-48d6-9d6f-09433af4c7ef,cfb71af4-1f36-4b47-a87f-ac2ff823f798,761794c9-8a23-4fdf-8b80-1e9f942ea46a,Sweet,Sweet,,,,9e13f4f1-a4c2-1f7e-3db2-4c63754a3757,Sweet,,,,IDITE20250925075257040414,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,,false,,,,,[],,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 0.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
79c61e57-0b07-4af2-8b04-21e5c68aa2b7,5886be18-c76b-481f-8378-8677be10a294,,92e55091-7ee7-4361-b13d-de62855f3bf2,Milk Chocolate Brownie,Milk Chocolate Brownie,Sweet,,,,,,,,FOD0718,fulfilled,2.0,26000.0,46846.846846846849,53888.9857599535,,1888.9857599535019,0.0,,0.0,true,11.0,3607.2072072072074,false,,,composite,false,,,,,[],"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": null, ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 40.0}]",,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 15600.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
79c61e57-0b07-4af2-8b04-21e5c68aa2b7,02ebc97b-fa1f-41d7-ad6e-ef23bd9bcf4b,,abdedd33-494d-4441-a833-b9ade367b0cc,Macadamia Latte,Macadamia Latte,Coffee,,,,,,,,SGE0001,fulfilled,1.0,35000.0,31531.531531531531,36271.432723045626,,1271.4327230456263,0.0,,0.0,true,11.0,2427.9279279279281,false,,,standard,false,,,,,[],,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 10500.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
79c61e57-0b07-4af2-8b04-21e5c68aa2b7,90089af6-1231-470d-b7a7-099251414b5e,02ebc97b-fa1f-41d7-ad6e-ef23bd9bcf4b,abdedd33-494d-4441-a833-b9ade367b0cc,Fresh Milk,Fresh Milk,,,,230b705b-f5d5-4abc-a154-a72686596cd9,Fresh Milk,,,,SGE0001,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,,false,,,,,[],,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 0.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
79c61e57-0b07-4af2-8b04-21e5c68aa2b7,a84a1378-5175-41ce-8fc3-85c9e22c077f,02ebc97b-fa1f-41d7-ad6e-ef23bd9bcf4b,abdedd33-494d-4441-a833-b9ade367b0cc,Custom Blend,Custom Blend,,,,3ec00678-1165-c677-4295-6f1ba00dbb00,Custom Blend,,,,SGE0001,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,,false,,,,,[],,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 0.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
79c61e57-0b07-4af2-8b04-21e5c68aa2b7,d1bed5a9-ce73-4605-979a-1f85b0b58a77,02ebc97b-fa1f-41d7-ad6e-ef23bd9bcf4b,abdedd33-494d-4441-a833-b9ade367b0cc,Less Sweet,Less Sweet,,,,6566fd2f-a109-a47f-e6df-e1e66c950806,Less Sweet,,,,SGE0001,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,,false,,,,,[],,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 0.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
79c61e57-0b07-4af2-8b04-21e5c68aa2b7,1afddd70-cb18-4115-85e0-cfdd975e1728,02ebc97b-fa1f-41d7-ad6e-ef23bd9bcf4b,abdedd33-494d-4441-a833-b9ade367b0cc,Macadamia Latte ICED/S,Macadamia Latte ICED/S,,,,d49007e2-e476-2e9d-8f77-36ec800194b9,Macadamia Latte ICED/S,,,,SGE0001,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,composite,false,composite,88ad8ada-b024-4912-8857-79ed607e7ac5,SGE0001-ICED-S,1.0,"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": ""RAW001"", ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 1.0}]",,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 0.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
38e0fdf2-7c1c-41d5-8b3f-ad6452dde6f8,079d7bb3-0966-4dc3-8373-d7584f7703e0,,03d1a162-ff19-48e0-b4d8-a572b7b2d7af,Blue Butterfly Pea Milk Tea,Blue Butterfly Pea Milk Tea,Non Coffee,,,,,,,,TEA0127,fulfilled,1.0,37000.0,33333.333333333336,39702.7027027027,,2702.7027027027025,0.0,,0.0,true,11.0,3666.6666666666665,false,,,standard,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
38e0fdf2-7c1c-41d5-8b3f-ad6452dde6f8,ba51a8e2-4b56-475a-bfc3-a435f4a34bbc,079d7bb3-0966-4dc3-8373-d7584f7703e0,03d1a162-ff19-48e0-b4d8-a572b7b2d7af,Blue Butterfly Pea Milk Tea ICED/S,Blue Butterfly Pea Milk Tea ICED/S,,,,159338c3-d750-11d4-9f46-6ae19febdc45,Blue Butterfly Pea Milk Tea ICED/S,,,,TEA0127,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,composite,false,composite,17a001e2-d2b3-4c90-a1d5-acb21c9f8ff0,TEA0127-ICED-S,1.0,"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": ""RAW001"", ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 1.0}]",,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
38e0fdf2-7c1c-41d5-8b3f-ad6452dde6f8,265633a0-320f-486c-8e60-19b54f2d1148,079d7bb3-0966-4dc3-8373-d7584f7703e0,03d1a162-ff19-48e0-b4d8-a572b7b2d7af,Fresh Milk,Fresh Milk,,,,230b705b-f5d5-4abc-a154-a72686596cd9,Fresh Milk,,,,TEA0127,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
38e0fdf2-7c1c-41d5-8b3f-ad6452dde6f8,b5fb206b-bd63-4f14-8743-6af6c5b18039,079d7bb3-0966-4dc3-8373-d7584f7703e0,03d1a162-ff19-48e0-b4d8-a572b7b2d7af,Less Sweet,Less Sweet,,,,6566fd2f-a109-a47f-e6df-e1e66c950806,Less Sweet,,,,TEA0127,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,,false,,,,,[],,,[],[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
d5cd22bf-4047-47a8-ac61-5064a3f2dec5,eac29823-5335-42b1-9037-0e1eae25cbc0,,5d57c7f6-68f2-4df5-8abe-39d579ec1f98,Latte,Latte,Coffee,,,,,,,,ESL0006,fulfilled,1.0,29000.0,26126.126126126128,29989.625989625991,,989.62598962598963,0.0,,0.0,true,11.0,2011.7117117117118,false,,,standard,false,,,,,[],,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 8700.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
d5cd22bf-4047-47a8-ac61-5064a3f2dec5,8ed088e6-3d39-47a0-9b1b-b03af97d33c8,eac29823-5335-42b1-9037-0e1eae25cbc0,5d57c7f6-68f2-4df5-8abe-39d579ec1f98,Custom Blend,Custom Blend,,,,3ec00678-1165-c677-4295-6f1ba00dbb00,Custom Blend,,,,ESL0006,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,,false,,,,,[],,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 0.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
d5cd22bf-4047-47a8-ac61-5064a3f2dec5,893fc8bb-0350-41c6-905b-71b0a6494a67,eac29823-5335-42b1-9037-0e1eae25cbc0,5d57c7f6-68f2-4df5-8abe-39d579ec1f98,Oat Milk,Oat Milk,,,,8283f261-636c-4d7c-b15d-0f238aa42a33,Oat Milk,,,,ESL0006,fulfilled,1.0,10000.0,9009.0090090090089,10341.250341250341,,341.25034125034125,0.0,,0.0,true,11.0,693.69369369369372,false,,,,false,,,,,[],,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 3000.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
d5cd22bf-4047-47a8-ac61-5064a3f2dec5,8b5808d1-6714-4b5e-9104-a119769426f1,eac29823-5335-42b1-9037-0e1eae25cbc0,5d57c7f6-68f2-4df5-8abe-39d579ec1f98,No Sugar,No Sugar,,,,83990045-36ba-02b3-290f-c5b703c38b21,No Sugar,,,,ESL0006,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,,false,,,,,[],,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 0.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
d5cd22bf-4047-47a8-ac61-5064a3f2dec5,a9a3a179-3fd6-46b0-a669-aeedf17edc30,eac29823-5335-42b1-9037-0e1eae25cbc0,5d57c7f6-68f2-4df5-8abe-39d579ec1f98,Latte HOT/S,Latte HOT/S,,,,e9346123-440a-e690-ee08-ab6a14c0d2b3,Latte HOT/S,,,,ESL0006,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,composite,false,composite,483c534f-964b-4a2b-86a7-5dfc1b1c895f,ESL0006-HOT-S,1.0,"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": ""RAW001"", ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 1.0}]",,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 0.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
d5cd22bf-4047-47a8-ac61-5064a3f2dec5,8c969a03-5f87-4f1b-9cba-ec2ff5513196,,9995d040-f273-4cc3-8a58-bc9b628c7956,Triple Sips,Triple Sips,,,,,,,,,BND0233,fulfilled,1.0,93000.0,83783.783783783787,96173.628173628167,,3173.6281736281735,0.0,,0.0,true,11.0,6451.3513513513517,false,,,standard,false,,,,,[],,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 27900.0, ""external_id"": null}]",[],,[],"[{""product_id"": ""9995d040-f273-4cc3-8a58-bc9b628c7956"", ""sku"": ""BND0233"", ""quantity"": 1.0, ""price"": 93000.0}]",,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
d5cd22bf-4047-47a8-ac61-5064a3f2dec5,f7fa3570-9eb8-4863-b2e6-0cbe9b26d5cd,8c969a03-5f87-4f1b-9cba-ec2ff5513196,9995d040-f273-4cc3-8a58-bc9b628c7956,Latte Gula Aren,Latte Gula Aren,,,,11b387d8-3d28-4e9f-81ab-f0570f1be41b,Latte Gula Aren,,,,BND0233,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,composite,false,composite,472d3db5-fae5-403c-9763-f58f5a692851,SGE0005-ICED-S,3.0,"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": ""RAW001"", ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 1.0}]",,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 0.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
7e537eb8-4eb1-4dcf-b081-2721cc37f1b6,da24ad68-5cc7-4fdc-a0ab-4aaddc1dac59,,14d7adb0-7dba-4369-b3f7-8f23379f3628,Seasalt Latte Gula Aren,Seasalt Latte Gula Aren,,,,,,,,,IDITE20250925075257040414,fulfilled,1.0,37000.0,33333.333333333336,38225.490196078434,,1225.4901960784314,0.0,,0.0,true,11.0,2588.2352941176468,false,,,standard,false,,,,,[],,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 10882.35, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
7e537eb8-4eb1-4dcf-b081-2721cc37f1b6,408ffd11-2a2d-4a74-876b-727dd57e3107,da24ad68-5cc7-4fdc-a0ab-4aaddc1dac59,14d7adb0-7dba-4369-b3f7-8f23379f3628,Fresh Milk,Fresh Milk,,,,230b705b-f5d5-4abc-a154-a72686596cd9,Fresh Milk,,,,IDITE20250925075257040414,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,,false,,,,,[],,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 0.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
7e537eb8-4eb1-4dcf-b081-2721cc37f1b6,0fc5bb57-420f-4705-a3b5-989a23f7c283,da24ad68-5cc7-4fdc-a0ab-4aaddc1dac59,14d7adb0-7dba-4369-b3f7-8f23379f3628,Custom Blend,Custom Blend,,,,3ec00678-1165-c677-4295-6f1ba00dbb00,Custom Blend,,,,IDITE20250925075257040414,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,,false,,,,,[],,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 0.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
7e537eb8-4eb1-4dcf-b081-2721cc37f1b6,f45ad80c-bbea-44b3-8586-09c6f631627c,da24ad68-5cc7-4fdc-a0ab-4aaddc1dac59,14d7adb0-7dba-4369-b3f7-8f23379f3628,Less Sweet,Less Sweet,,,,6566fd2f-a109-a47f-e6df-e1e66c950806,Less Sweet,,,,IDITE20250925075257040414,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,,false,,,,,[],,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 0.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
7e537eb8-4eb1-4dcf-b081-2721cc37f1b6,62fb16e5-4231-4880-b8b3-48575630df57,da24ad68-5cc7-4fdc-a0ab-4aaddc1dac59,14d7adb0-7dba-4369-b3f7-8f23379f3628,Seasalt Latte Gula Aren ICED/S,Seasalt Latte Gula Aren ICED/S,,,,89b61d25-869e-213a-010b-7a9e02aac9c3,Seasalt Latte Gula Aren ICED/S,,,,IDITE20250925075257040414,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,composite,false,composite,bb90e1d9-1eb8-4f98-aab6-502c64d068aa,SGE0215-ICED-S,1.0,"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": ""RAW001"", ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 1.0}]",,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 0.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
7e537eb8-4eb1-4dcf-b081-2721cc37f1b6,3ba32d26-c0f2-4456-beff-7efc8fb2d2e2,,3691f201-0dd2-443f-ac9a-80da08ae470a,SIGNATURES 1L Bottle,SIGNATURES 1L Bottle,,,,,,,,,IDITE20250619055344058623,fulfilled,1.0,99000.0,89189.189189189186,102279.01430842608,,3279.0143084260731,0.0,,0.0,true,11.0,6925.2782193958665,false,,,standard,false,,,,,[],,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 29117.65, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
7e537eb8-4eb1-4dcf-b081-2721cc37f1b6,bd7cd095-62af-4089-a213-fd5582c09ca8,3ba32d26-c0f2-4456-beff-7efc8fb2d2e2,3691f201-0dd2-443f-ac9a-80da08ae470a,Latte Gula Aren,Latte Gula Aren,,,,8805216f-9c98-4f94-9c10-2944fc458f02,Latte Gula Aren,,,,IDITE20250619055344058623,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,composite,false,composite,1ab9a7b5-14ef-4b1f-92b7-644a6d1b56bb,RTD0005,1.0,"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": ""RAW001"", ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 1.0}]",,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 0.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
7e537eb8-4eb1-4dcf-b081-2721cc37f1b6,56ed1660-bfe5-4edb-a5a1-2423e86be5d2,3ba32d26-c0f2-4456-beff-7efc8fb2d2e2,3691f201-0dd2-443f-ac9a-80da08ae470a,Fresh Milk,Fresh Milk,,,,ce2dd057-b3d3-43b1-a8e6-487e8db2b7b8,Fresh Milk,,,,IDITE20250619055344058623,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,,false,,,,,[],,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 0.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
738e7923-f9ac-48f8-94d9-2cae7efdfc86,5270f46b-5faa-4a34-b924-4b177771fdcc,,23bce6eb-ae22-4cbc-b922-930acfd8df9a,Pistachio Kunafa Brownie,Pistachio Kunafa Brownie,Sweet,,,,,,,,FOD0775,fulfilled,1.0,27000.0,24324.324324324323,28022.030433795138,,1022.0304337951396,0.0,,0.0,true,11.0,1872.9729729729729,false,,,composite,false,,,,,[],"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": null, ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 3.0}]",,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 8100.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
738e7923-f9ac-48f8-94d9-2cae7efdfc86,9a13a579-e339-442c-8cd9-1656c94217d4,,933ccea6-98ad-4e83-bb28-4fdd052edd0c,Mixed Berries Granola Bowl,Mixed Berries Granola Bowl,Sweet,,,,,,,,FOD0770,fulfilled,1.0,37000.0,33333.333333333336,38400.560224089633,,1400.5602240896358,0.0,,0.0,true,11.0,2566.6666666666665,false,,,composite,false,,,,,[],"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": null, ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 8.0}]",,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 11100.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
738e7923-f9ac-48f8-94d9-2cae7efdfc86,0338327e-df4e-46ce-bf42-9512b1254d77,,fccc8d8b-96d3-464c-8749-aeae218ece45,Perfect Pairs,Perfect Pairs,,,,,,,less coffee,,BND0231,fulfilled,1.0,55000.0,49549.549549549549,57081.913846619726,,2081.9138466197292,0.0,,0.0,true,11.0,3815.3153153153153,false,,,standard,false,,,,,[],,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 16500.0, ""external_id"": null}]",[],,[],"[{""product_id"": ""fccc8d8b-96d3-464c-8749-aeae218ece45"", ""sku"": ""BND0231"", ""quantity"": 1.0, ""price"": 55000.0}]",,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
738e7923-f9ac-48f8-94d9-2cae7efdfc86,c0995e30-9972-4232-a4a2-39fff41268c0,0338327e-df4e-46ce-bf42-9512b1254d77,fccc8d8b-96d3-464c-8749-aeae218ece45,Latte (S),Latte (S),,,,7359eda0-b3eb-8b57-64f7-e20e6e58a02a,Latte (S),,,,BND0231,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,composite,false,composite,d9f01b2b-c9af-4803-962f-c8a931a5fbd1,ESL0006-ICED-S,1.0,"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": ""RAW001"", ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 1.0}]",,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 0.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
738e7923-f9ac-48f8-94d9-2cae7efdfc86,fa468256-66fa-4b3c-b2f2-7ed90b4fe84c,0338327e-df4e-46ce-bf42-9512b1254d77,fccc8d8b-96d3-464c-8749-aeae218ece45,Cheese Garlic Bread,Cheese Garlic Bread,,,,ab3b8967-5dc3-3c83-b26e-5105830eda79,Cheese Garlic Bread,,,,BND0231,fulfilled,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,true,11.0,0.0,false,,,composite,false,composite,cdc2635b-9077-45aa-923a-88239025cadd,FOD0769,1.0,"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": ""RAW001"", ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 22.0}]",,,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 0.0, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
241e6517-527f-46b5-8455-4380efb508b1,6e4666dc-7250-44c9-b067-8c15ec159eed,,224527e5-9785-41d9-9727-de93ba90ad6f,Tiramisu,Tiramisu,Sweet,,,,,,,,FOD0747,,1.0,36000.0,32432.432432432433,37118.359739049396,,1118.3597390493942,0.0,,0.0,true,11.0,2583.4109972041006,false,,,composite,false,,,,,[],"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": null, ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 28.0}]",,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 9931.03, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
241e6517-527f-46b5-8455-4380efb508b1,05db4246-5c42-4d17-899f-de17ba6d1407,,23bce6eb-ae22-4cbc-b922-930acfd8df9a,Pistachio Kunafa Brownie,Pistachio Kunafa Brownie,Sweet,,,,,,,,FOD0775,,1.0,27000.0,24324.324324324323,27838.769804287047,,838.76980428704564,0.0,,0.0,true,11.0,1937.5582479030754,false,,,composite,false,,,,,[],"[{""product_id"": ""7d71fecc-4fb6-420c-b862-73bf97bfae61"", ""product_sku"": null, ""product_name"": ""BOM TEST"", ""variant_name"": """", ""quantity"": 3.0}]",,"[{""promotion_id"": ""00000000-0000-0000-0000-000000000000"", ""promotion_name"": ""GoFood Promotion"", ""promotion_type"": ""discount_order"", ""promotion_amount"": 7448.28, ""external_id"": null}]",[],,[],,,,,0,,bda285b5-c919-4fbb-b5de-8363a9d4465b
