Match_Status,RefId,LocalDate,paymentMethod1,Item_SubTotal,Order_SubTotal,SubTotal_Difference,Item_Discount,Order_Discount,Discount_Difference,Item_Total,Order_Total,Total_Difference,Item_Tax,Order_Tax,Tax_Difference,Is_Anomaly
❌ Anomaly,00f679d9-71ec-4381-8f0b-4acf012b5a74,2026-03-06,GoFood - Delivery,118000.0,118000.0,0.0,33900.0,33900.0,0.0,61703.6,84100.0,-22396.4,11198.2,11198.2,0.0,true
❌ Anomaly,041978fd-d452-4532-88cd-098498fc051d,2026-03-06,GoFood - Delivery,84000.0,84000.0,0.0,24300.0,24300.0,0.0,43645.95,59700.0,-16054.05,8027.03,8027.03,0.0,true
❌ Anomaly,06b21af1-55ad-4a05-af13-ec9c7cf41b2e,2026-03-06,GoFood - Delivery,40000.0,40000.0,0.0,0.0,0.0,0.0,32666.67,40000.0,-7333.33,3666.67,3666.67,0.0,true
❌ Anomaly,08c52a26-450a-4663-b960-97395b819cb7,2026-03-06,GoFood - Delivery,96000.0,96000.0,0.0,0.0,0.0,0.0,77567.57,96000.0,-18432.43,9216.22,9216.22,0.0,true
❌ Anomaly,1bba5a5b-e42b-4b7c-879c-302c33991dd8,2026-03-06,GoFood - Delivery,63000.0,63000.0,0.0,0.0,0.0,0.0,51108.11,63000.0,-11891.89,5945.95,5945.95,0.0,true
❌ Anomaly,2268afdc-06e3-4c34-95b9-209b64cf9af7,2026-03-06,QRIS,76000.0,76000.0,0.0,0.0,0.0,0.0,62181.82,76000.0,-13818.18,6909.09,6909.09,0.0,true
❌ Anomaly,226d36ee-3a23-4449-b934-d89bb1f4b9e5,2026-03-06,QRIS,118000.0,118000.0,0.0,0.0,0.0,0.0,96545.45,118000.0,-21454.55,10727.27,10727.27,0.0,true
❌ Anomaly,239fa307-d8eb-4e66-bdae-29e223567448,2026-03-06,BRI,45000.0,45000.0,0.0,0.0,0.0,0.0,36818.18,45000.0,-8181.82,4090.91,4090.91,0.0,true
❌ Anomaly,262d4034-8bd2-4234-83b6-51f9bd1b26f4,2026-03-06,GoFood - Delivery,201000.0,201000.0,0.0,40000.0,40000.0,0.0,122153.15,161000.0,-38846.85,19423.42,19423.42,0.0,true
❌ Anomaly,2c8a90b7-9cb9-438d-ba59-e2e343ab60eb,2026-03-06,GoFood - Delivery,117000.0,117000.0,0.0,0.0,0.0,0.0,94801.8,117000.0,-22198.2,11099.1,11099.1,0.0,true
❌ Anomaly,3e1784db-7962-4372-ac55-e2d3c490630c,2026-03-06,GoFood - Delivery,76000.0,76000.0,0.0,0.0,0.0,0.0,61531.53,76000.0,-14468.47,7234.23,7234.23,0.0,true
❌ Anomaly,48774c44-ac7f-4431-bdb4-e2fb31c827fb,2026-03-06,GoFood - Delivery,63000.0,63000.0,0.0,0.0,0.0,0.0,51108.11,63000.0,-11891.89,5945.95,5945.95,0.0,true
❌ Anomaly,49e3dc47-0892-4e82-8ff8-50edd9d32c1e,2026-03-06,BRI,38000.0,38000.0,0.0,0.0,0.0,0.0,31090.91,38000.0,-6909.09,3454.55,3454.55,0.0,true
❌ Anomaly,535e1ba7-22aa-4cac-8821-de748a4a20fc,2026-03-06,QRIS,42000.0,42000.0,0.0,0.0,0.0,0.0,34363.64,42000.0,-7636.36,3818.18,3818.18,0.0,true
❌ Anomaly,550c4273-12e7-4dda-b6d8-5eee6c7342de,2026-03-06,BRI,38000.0,38000.0,0.0,0.0,0.0,0.0,31090.91,38000.0,-6909.09,3454.55,3454.55,0.0,true
❌ Anomaly,56d114f0-f128-437c-8a24-7c42f41e42f5,2026-03-06,GoFood - Delivery,,106000.0,-106000.0,,0.0,0.0,,106000.0,-106000.0,,10009.01,-10009.01,true
❌ Anomaly,6083c855-4e48-40b4-a99e-99eefd4f7f97,2026-03-06,BRI,78000.0,78000.0,0.0,0.0,0.0,0.0,63818.18,78000.0,-14181.82,7090.91,7090.91,0.0,true
❌ Anomaly,6b2b1725-ec0c-410d-a34a-4cacf7f51337,2026-03-06,GoFood - Delivery,68000.0,68000.0,0.0,0.0,0.0,0.0,55117.12,68000.0,-12882.88,6441.44,6441.44,0.0,true
❌ Anomaly,6f643b24-959a-481c-bee5-f3f93f808d17,2026-03-06,GoFood - Delivery,65000.0,65000.0,0.0,0.0,0.0,0.0,52711.71,65000.0,-12288.29,6144.14,6144.14,0.0,true
❌ Anomaly,7e5115ad-fb16-490f-a339-a89242066087,2026-03-06,QRIS,37000.0,37000.0,0.0,0.0,0.0,0.0,30272.73,37000.0,-6727.27,3363.64,3363.64,0.0,true
❌ Anomaly,7f3494cc-3b4e-459e-b28d-0c344a0e8647,2026-03-06,BRI,64454.55,64454.55,0.0,0.0,15454.55,-15454.55,55545.45,49000.0,6545.45,4454.55,4454.55,0.0,true
❌ Anomaly,88649d32-9079-42f4-b58d-304f6928f267,2026-03-06,BRI,51000.0,51000.0,0.0,0.0,0.0,0.0,41727.27,51000.0,-9272.73,4636.36,4636.36,0.0,true
❌ Anomaly,8b3f4848-0f4c-4ae6-9a3a-0456aafef57c,2026-03-06,BRI,64000.0,64000.0,0.0,0.0,0.0,0.0,52363.64,64000.0,-11636.36,5818.18,5818.18,0.0,true
❌ Anomaly,8cd41002-15da-4821-b895-545585c9a050,2026-03-06,QRIS,26000.0,26000.0,0.0,0.0,0.0,0.0,21272.73,26000.0,-4727.27,2363.64,2363.64,0.0,true
❌ Anomaly,900c8f21-b9cc-4fa0-869f-3bdbc1472aa0,2026-03-06,GoFood - Delivery,133351.35,133351.35,0.0,80700.0,80700.0,0.0,36993.69,52651.35,-15657.66,7828.83,7828.83,0.0,true
❌ Anomaly,947ac4b3-f2b6-44e8-aa8f-7763569df19f,2026-03-06,GoFood - Delivery,,81000.0,-81000.0,,23400.0,-23400.0,,57600.0,-57600.0,,7729.73,-7729.73,true
❌ Anomaly,99a3701c-f7bb-459b-91eb-54b6e2ba9f6e,2026-03-06,BRI,66272.73,66272.73,0.0,0.0,17272.73,-17272.73,57363.64,49000.0,8363.64,4454.55,4454.55,0.0,true
❌ Anomaly,aee1782e-a9a3-4409-89e0-363a6cba3601,2026-03-06,GoFood - Delivery,,94000.0,-94000.0,,0.0,0.0,,94000.0,-94000.0,,9018.02,-9018.02,true
❌ Anomaly,c6f15146-7820-40b9-9a51-9e0215355d84,2026-03-06,BRI,29000.0,29000.0,0.0,0.0,0.0,0.0,23727.27,29000.0,-5272.73,2636.36,2636.36,0.0,true
❌ Anomaly,ca0a4b87-2486-41b5-99a5-a2c85e253b8b,2026-03-06,GrabFood - Delivery,27000.0,27000.0,0.0,0.0,0.0,0.0,22090.0,27000.0,-4910.0,2455.0,2455.0,0.0,true
❌ Anomaly,d3b0b06e-fa10-47b9-b424-e2d252270a80,2026-03-06,GoFood - Delivery,189000.0,189000.0,0.0,40000.0,40000.0,0.0,112531.53,149000.0,-36468.47,18234.23,18234.23,0.0,true
❌ Anomaly,d6e7fe49-dc55-4a6c-8176-91b151214ddf,2026-03-06,QRIS,45000.0,45000.0,0.0,0.0,0.0,0.0,36818.18,45000.0,-8181.82,4090.91,4090.91,0.0,true
❌ Anomaly,daa23c3e-e1f1-40c9-be05-5c6e2f41d2d5,2026-03-06,GoFood - Delivery,305000.0,305000.0,0.0,40000.0,40000.0,0.0,206531.53,265000.0,-58468.47,29234.23,29234.23,0.0,true
❌ Anomaly,dc47a5b4-8242-4fb5-8b7c-7d36cde60a24,2026-03-06,GoFood - Delivery,115000.0,115000.0,0.0,0.0,0.0,0.0,93198.2,115000.0,-21801.8,10900.9,10900.9,0.0,true
❌ Anomaly,e1a002eb-660f-4f2b-aabc-0bff54ac86fe,2026-03-06,GoFood - Delivery,133351.35,133351.35,0.0,80700.0,80700.0,0.0,36993.69,52651.35,-15657.66,7828.83,7828.83,0.0,true
❌ Anomaly,e816ab92-581c-4b5e-9883-b1057c902f81,2026-03-06,GoFood - Delivery,55000.0,55000.0,0.0,0.0,0.0,0.0,44693.69,55000.0,-10306.31,5153.15,5153.15,0.0,true
❌ Anomaly,ffdb4c50-7820-456b-8a55-0f541613ba97,2026-03-06,GoFood - Delivery,,88000.0,-88000.0,,25500.0,-25500.0,,62500.0,-62500.0,,8423.42,-8423.42,true
❌ Anomaly,0b60e8d6-50b1-4528-97e3-f33f04b11b28,2026-03-05,BCA,,72000.0,-72000.0,,0.0,0.0,,72000.0,-72000.0,,6545.45,-6545.45,true
❌ Anomaly,2162f13c-45ec-48c7-b187-4236ed0566d9,2026-03-05,GrabFood - Delivery,86000.0,86000.0,0.0,0.0,0.0,0.0,70362.0,86000.0,-15638.0,7819.0,7819.0,0.0,true
❌ Anomaly,265a96b7-1a71-41f0-9579-e347f6db96bb,2026-03-05,GoFood - Delivery,110000.0,110000.0,0.0,31500.0,31500.0,0.0,57689.19,78500.0,-20810.81,10405.41,10405.41,0.0,true
❌ Anomaly,2ff20780-8939-438f-8c62-e840743426c8,2026-03-05,GoFood - Delivery,177000.0,177000.0,0.0,40000.0,40000.0,0.0,102909.91,137000.0,-34090.09,17045.04,17045.04,0.0,true
❌ Anomaly,39a9a335-4c62-4f04-b09f-50d646e8f64c,2026-03-05,GoFood - Delivery,67000.0,67000.0,0.0,0.0,0.0,0.0,54315.32,67000.0,-12684.68,6342.34,6342.34,0.0,true
❌ Anomaly,485d5e6b-3d4f-4504-bc72-581fca1c6663,2026-03-05,GoFood - Delivery,146000.0,146000.0,0.0,0.0,0.0,0.0,118054.05,146000.0,-27945.95,13972.97,13972.97,0.0,true
❌ Anomaly,7a4698da-b2e5-4308-8786-50dd02206523,2026-03-05,GrabFood - Delivery,32000.0,32000.0,0.0,0.0,0.0,0.0,26182.0,32000.0,-5818.0,2909.0,2909.0,0.0,true
❌ Anomaly,8b53f986-5210-4596-ade8-72e5ba02a839,2026-03-05,GoFood - Delivery,,43000.0,-43000.0,,0.0,0.0,,43000.0,-43000.0,,3963.96,-3963.96,true
❌ Anomaly,9d06be1d-30b9-44da-9cf2-0e3f668aad0f,2026-03-05,GrabFood - Delivery,40000.0,40000.0,0.0,0.0,0.0,0.0,32726.0,40000.0,-7274.0,3637.0,3637.0,0.0,true
❌ Anomaly,aa1f1d42-2579-4d71-8427-74d9617f48dd,2026-03-05,GoFood - Delivery,51000.0,51000.0,0.0,0.0,0.0,0.0,41486.49,51000.0,-9513.51,4756.76,4756.76,0.0,true
❌ Anomaly,b146a586-e00f-4180-9f48-d8799ddb60ae,2026-03-05,GrabFood - Delivery,73200.0,73200.0,0.0,0.0,0.0,0.0,59890.0,73200.0,-13310.0,6655.0,6655.0,0.0,true
❌ Anomaly,cb5364df-a50b-4362-a996-d0131852fa5c,2026-03-05,GoFood - Delivery,49000.0,49000.0,0.0,16600.0,16600.0,0.0,23282.88,32400.0,-9117.12,4558.56,4558.56,0.0,true
❌ Anomaly,ceca8396-33c0-4fd5-bbf1-373c372f2892,2026-03-05,GoFood - Delivery,63000.0,63000.0,0.0,0.0,0.0,0.0,51108.11,63000.0,-11891.89,5945.95,5945.95,0.0,true
❌ Anomaly,da506932-8399-4247-88bc-2ed5999137e9,2026-03-05,GoFood - Delivery,117621.62,117621.62,0.0,24000.0,24000.0,0.0,75189.19,93621.62,-18432.43,9216.22,9216.22,0.0,true
❌ Anomaly,daa289f9-b15e-47d3-96e6-908f102770d2,2026-03-05,GoFood - Delivery,43000.0,43000.0,0.0,0.0,0.0,0.0,35072.07,43000.0,-7927.93,3963.96,3963.96,0.0,true
❌ Anomaly,dd3779a2-e06f-4ed8-9cd8-5b17675e49b1,2026-03-05,GoFood - Delivery,,49000.0,-49000.0,,16600.0,-16600.0,,32400.0,-32400.0,,4558.56,-4558.56,true
❌ Anomaly,047d7694-3ea7-4ab9-a3a3-060895cca925,2026-03-04,GrabFood - Delivery,44000.0,44000.0,0.0,0.0,0.0,0.0,36000.0,44000.0,-8000.0,4000.0,4000.0,0.0,true
❌ Anomaly,0902b3f2-81cc-461b-bd7f-5defad3c3b62,2026-03-04,GoFood - Delivery,128000.0,128000.0,0.0,0.0,0.0,0.0,103621.62,128000.0,-24378.38,12189.19,12189.19,0.0,true
❌ Anomaly,103d2a29-8641-4dce-9b84-ed200b3cf0ea,2026-03-04,GrabFood - Delivery,75000.0,75000.0,0.0,0.0,0.0,0.0,61362.0,75000.0,-13638.0,6819.0,6819.0,0.0,true
❌ Anomaly,1077ce29-a282-4978-a46c-34778e2884f8,2026-03-04,GoFood - Delivery,93000.0,93000.0,0.0,27000.0,27000.0,0.0,48162.16,66000.0,-17837.84,8918.92,8918.92,0.0,true
❌ Anomaly,1bb651f6-6283-4f88-ae74-e8dbc6b4a08c,2026-03-04,GrabFood - Delivery,201000.0,201000.0,0.0,0.0,0.0,0.0,164452.0,201000.0,-36548.0,18274.0,18274.0,0.0,true
❌ Anomaly,1bf2a423-7552-4962-a187-273db7f3dcd4,2026-03-04,GrabFood - Delivery,106000.0,106000.0,0.0,0.0,0.0,0.0,86726.0,106000.0,-19274.0,9637.0,9637.0,0.0,true
❌ Anomaly,2989faba-b530-42e9-8a88-4d0ed00cac68,2026-03-04,GoFood - Delivery,126000.0,126000.0,0.0,36300.0,36300.0,0.0,65718.02,89700.0,-23981.98,11990.99,11990.99,0.0,true
❌ Anomaly,3160c22a-3d73-4e6d-99d8-6bc4d9236937,2026-03-04,GoFood - Delivery,113000.0,113000.0,0.0,32400.0,32400.0,0.0,59194.59,80600.0,-21405.41,10702.7,10702.7,0.0,true
❌ Anomaly,3770e955-97ac-41ad-8ec6-35df41cafb79,2026-03-04,GoFood - Delivery,95000.0,95000.0,0.0,0.0,0.0,0.0,76765.77,95000.0,-18234.23,9117.12,9117.12,0.0,true
❌ Anomaly,48ddc9df-faa9-4bc8-8f83-944c709f4ec0,2026-03-04,GoFood - Delivery,85000.0,85000.0,0.0,24600.0,24600.0,0.0,44147.75,60400.0,-16252.25,8126.13,8126.13,0.0,true
❌ Anomaly,4939f410-11c3-4a9e-afe9-f1d15d898e9a,2026-03-04,GrabFood - Delivery,27000.0,27000.0,0.0,0.0,0.0,0.0,22090.0,27000.0,-4910.0,2455.0,2455.0,0.0,true
❌ Anomaly,49590f8b-a36b-46cf-b5e7-5a55004a4257,2026-03-04,GrabFood - Delivery,82700.0,82700.0,0.0,0.0,0.0,0.0,67662.0,82700.0,-15038.0,7519.0,7519.0,0.0,true
❌ Anomaly,4e539e8d-b1a0-4d61-9615-966213b875f8,2026-03-04,GoFood - Delivery,83009.01,83009.01,0.0,10000.0,10000.0,0.0,58936.94,73009.01,-14072.07,7036.04,7036.04,0.0,true
❌ Anomaly,53276b82-381d-4f8d-b669-236a74c53384,2026-03-04,GrabFood - Delivery,54000.0,54000.0,0.0,0.0,0.0,0.0,44180.0,54000.0,-9820.0,4910.0,4910.0,0.0,true
❌ Anomaly,5558c0a8-a46b-462f-aff6-417dfef3f417,2026-03-04,GrabFood - Delivery,99001.0,99001.0,0.0,0.0,0.0,0.0,80999.0,99001.0,-18002.0,9001.0,9001.0,0.0,true
❌ Anomaly,57db4a14-611c-49d6-a9bb-92ce56a2c235,2026-03-04,GrabFood - Delivery,109000.0,109000.0,0.0,0.0,0.0,0.0,89180.0,109000.0,-19820.0,9910.0,9910.0,0.0,true
❌ Anomaly,5848f723-3caf-4ef2-baab-80629f141713,2026-03-04,GrabFood - Delivery,,218003.0,-218003.0,,0.0,0.0,,218003.0,-218003.0,,19820.0,-19820.0,true
❌ Anomaly,650f0d34-b747-4a3e-9d31-84aee49ae5e2,2026-03-04,GrabFood - Delivery,114000.0,114000.0,0.0,0.0,0.0,0.0,93272.0,114000.0,-20728.0,10364.0,10364.0,0.0,true
❌ Anomaly,666e3071-fbca-48c9-9d50-ec134bfaa05c,2026-03-04,GrabFood - Delivery,41000.0,41000.0,0.0,0.0,0.0,0.0,33546.0,41000.0,-7454.0,3727.0,3727.0,0.0,true
❌ Anomaly,749cc202-b461-4001-9ce7-a2d42c676635,2026-03-04,GoFood - Delivery,89000.0,89000.0,0.0,0.0,0.0,0.0,71954.95,89000.0,-17045.04,8522.52,8522.52,0.0,true
❌ Anomaly,77d3bc6d-ffed-403e-9261-e3f999da0fa9,2026-03-04,GoFood - Delivery,81000.0,81000.0,0.0,0.0,0.0,0.0,65540.54,81000.0,-15459.46,7729.73,7729.73,0.0,true
❌ Anomaly,918ee5ca-5c50-4d6b-9609-6d243789d724,2026-03-04,GoFood - Delivery,47000.0,47000.0,0.0,0.0,0.0,0.0,38279.28,47000.0,-8720.72,4360.36,4360.36,0.0,true
❌ Anomaly,a1bde649-81da-4b3f-9926-588e0298996a,2026-03-04,GrabFood - Delivery,58001.0,58001.0,0.0,0.0,0.0,0.0,47455.0,58001.0,-10546.0,5273.0,5273.0,0.0,true
❌ Anomaly,bf05bdd2-91e2-454e-98bd-a69d1c83e9fb,2026-03-04,GrabFood - Delivery,38000.0,38000.0,0.0,0.0,0.0,0.0,31090.0,38000.0,-6910.0,3455.0,3455.0,0.0,true
❌ Anomaly,c2765211-df65-404b-95fb-b174ff0524e4,2026-03-04,GrabFood - Delivery,43000.0,43000.0,0.0,0.0,0.0,0.0,35182.0,43000.0,-7818.0,3909.0,3909.0,0.0,true
❌ Anomaly,ce87f39b-9f71-4701-bccd-f303c54254a4,2026-03-04,GrabFood - Delivery,33001.0,33001.0,0.0,0.0,0.0,0.0,26999.0,33001.0,-6002.0,3001.0,3001.0,0.0,true
❌ Anomaly,d26297d7-f3c2-4f05-be53-14f451acccc7,2026-03-04,GrabFood - Delivery,142000.0,142000.0,0.0,0.0,0.0,0.0,116180.0,142000.0,-25820.0,12910.0,12910.0,0.0,true
❌ Anomaly,d98058ab-4358-48ce-91c3-f3519c1b94fc,2026-03-04,GrabFood - Delivery,60000.0,60000.0,0.0,0.0,0.0,0.0,49090.0,60000.0,-10910.0,5455.0,5455.0,0.0,true
❌ Anomaly,eb57bc03-4d77-4a55-b400-822feb349036,2026-03-04,Cash,,73000.0,-73000.0,,0.0,0.0,,73000.0,-73000.0,,6636.36,-6636.36,true
❌ Anomaly,ebb7d67b-0aa2-411a-b889-93e8993159c2,2026-03-04,GrabFood - Delivery,63000.0,63000.0,0.0,0.0,0.0,0.0,51544.0,63000.0,-11456.0,5728.0,5728.0,0.0,true
❌ Anomaly,1974a91c-d113-4a7c-9d6e-365dabc7318a,2026-03-03,GrabFood - Delivery,40000.0,40000.0,0.0,0.0,0.0,0.0,32726.0,40000.0,-7274.0,3637.0,3637.0,0.0,true
❌ Anomaly,39405cf5-5ab1-44c7-bd94-c2bab5973309,2026-03-03,GoFood - Delivery,265702.7,265702.7,0.0,114000.0,114000.0,0.0,120387.39,151702.7,-31315.32,15657.66,15657.66,0.0,true
❌ Anomaly,43939f5e-cc30-4b7d-8284-a1ad3d4812b8,2026-03-03,GrabFood - Delivery,46000.0,46000.0,0.0,0.0,0.0,0.0,37636.0,46000.0,-8364.0,4182.0,4182.0,0.0,true
❌ Anomaly,489b3e5c-65e8-46c9-92c8-e43ea8733665,2026-03-03,GoFood - Delivery,94009.01,94009.01,0.0,34600.0,34600.0,0.0,43156.76,59409.01,-16252.25,8126.13,8126.13,0.0,true
❌ Anomaly,92d25dc5-efcd-4ab4-851a-2c93bd3351f6,2026-03-03,GrabFood - Delivery,34000.0,34000.0,0.0,0.0,0.0,0.0,27818.0,34000.0,-6182.0,3091.0,3091.0,0.0,true
❌ Anomaly,96c4c66e-3008-409b-ae9b-ab36cde0c865,2026-03-03,GoFood - Delivery,43000.0,43000.0,0.0,0.0,0.0,0.0,35072.07,43000.0,-7927.93,3963.96,3963.96,0.0,true
❌ Anomaly,98ac915e-318e-4f2a-ab83-04056959df16,2026-03-03,GrabFood - Delivery,53000.0,53000.0,0.0,0.0,0.0,0.0,43364.0,53000.0,-9636.0,4818.0,4818.0,0.0,true
❌ Anomaly,9a2cce09-81f9-4e2c-8354-381322951baa,2026-03-03,GrabFood - Delivery,142000.0,142000.0,0.0,0.0,0.0,0.0,116184.0,142000.0,-25816.0,12908.0,12908.0,0.0,true
❌ Anomaly,b54b6d57-f391-4011-9a05-21fc2bdca8c7,2026-03-03,GoFood - Delivery,133351.35,133351.35,0.0,80700.0,80700.0,0.0,36993.69,52651.35,-15657.66,7828.83,7828.83,0.0,true
❌ Anomaly,cb3dc3cc-b04e-442f-a558-ba085a1d004f,2026-03-03,GrabFood - Delivery,175001.0,175001.0,0.0,0.0,0.0,0.0,143179.0,175001.0,-31822.0,15911.0,15911.0,0.0,true
❌ Anomaly,ce1c74eb-8a6e-4147-80a1-85b383bc3090,2026-03-03,GrabFood - Delivery,39000.0,39000.0,0.0,0.0,0.0,0.0,31908.0,39000.0,-7092.0,3546.0,3546.0,0.0,true
❌ Anomaly,d56adf3f-db8c-4bc0-bc33-a11bca4f9f12,2026-03-03,GoFood - Delivery,210000.0,210000.0,0.0,0.0,0.0,0.0,170360.36,210000.0,-39639.64,19819.82,19819.82,0.0,true
❌ Anomaly,e5669698-c33a-4975-b73f-f90c2f28bccb,2026-03-03,GrabFood - Delivery,76001.0,76001.0,0.0,0.0,0.0,0.0,62181.0,76001.0,-13820.0,6910.0,6910.0,0.0,true
❌ Anomaly,017a1a2b-209d-4443-8a97-83215b3e5f63,2026-03-02,GrabFood - Delivery,141000.0,141000.0,0.0,0.0,0.0,0.0,115362.0,141000.0,-25638.0,12819.0,12819.0,0.0,true
❌ Anomaly,0499c9e0-04a9-402b-8108-75a5e5c7e14b,2026-03-02,GoFood - Delivery,44000.0,44000.0,0.0,0.0,0.0,0.0,35873.87,44000.0,-8126.13,4063.06,4063.06,0.0,true
❌ Anomaly,203b62c0-7445-4019-8c7d-72a78547ccfa,2026-03-02,GoFood - Delivery,183000.0,183000.0,0.0,40000.0,40000.0,0.0,107720.72,143000.0,-35279.28,17639.64,17639.64,0.0,true
❌ Anomaly,3442e3ad-f690-4275-8dc5-21af5d4fac2f,2026-03-02,GoFood - Delivery,97000.0,97000.0,0.0,28200.0,28200.0,0.0,50169.37,68800.0,-18630.63,9315.32,9315.32,0.0,true
❌ Anomaly,61a4864a-c92d-43b6-b545-12d5b120689c,2026-03-02,GoFood - Delivery,150351.35,150351.35,0.0,57000.0,57000.0,0.0,74324.32,93351.35,-19027.03,9513.51,9513.51,0.0,true
❌ Anomaly,62e0fdb4-55f7-452f-b90b-6e5975ebc997,2026-03-02,GrabFood - Delivery,68000.0,68000.0,0.0,0.0,0.0,0.0,55634.0,68000.0,-12366.0,6183.0,6183.0,0.0,true
❌ Anomaly,72c847e4-77e5-4dde-a366-c2e8de9e2489,2026-03-02,GoFood - Delivery,112000.0,112000.0,0.0,32100.0,32100.0,0.0,58692.79,79900.0,-21207.21,10603.6,10603.6,0.0,true
❌ Anomaly,973a3b07-3261-48e7-b0d2-9d00f873f72d,2026-03-02,GrabFood - Delivery,49001.0,49001.0,0.0,0.0,0.0,0.0,40089.0,49001.0,-8912.0,4456.0,4456.0,0.0,true
❌ Anomaly,a955a2a2-6910-4a59-9528-d91d92cea99c,2026-03-02,GoFood - Delivery,43000.0,43000.0,0.0,0.0,0.0,0.0,35072.07,43000.0,-7927.93,3963.96,3963.96,0.0,true
❌ Anomaly,a9f1ff00-af9d-4d71-b4e2-234ae65990f4,2026-03-02,GoFood - Delivery,36000.0,36000.0,0.0,0.0,0.0,0.0,29459.46,36000.0,-6540.54,3270.27,3270.27,0.0,true
❌ Anomaly,ad4479f6-ca82-42d0-9b34-6f68110f8712,2026-03-02,GoFood - Delivery,,119000.0,-119000.0,,0.0,0.0,,119000.0,-119000.0,,11297.3,-11297.3,true
❌ Anomaly,b1064347-c1f7-4b6a-b9f2-fb2c46f59e06,2026-03-02,GoFood - Delivery,87000.0,87000.0,0.0,25200.0,25200.0,0.0,45151.35,61800.0,-16648.65,8324.32,8324.32,0.0,true
❌ Anomaly,bb10d44b-4f8f-4223-bfbd-efbee980151a,2026-03-02,GoFood - Delivery,54000.0,54000.0,0.0,0.0,0.0,0.0,43891.89,54000.0,-10108.11,5054.05,5054.05,0.0,true
❌ Anomaly,bef62cc8-ac41-456a-a86f-33a9aff41ec4,2026-03-02,GrabFood - Delivery,183000.0,183000.0,0.0,0.0,0.0,0.0,149726.0,183000.0,-33274.0,16637.0,16637.0,0.0,true
❌ Anomaly,d76592bd-bd9b-44a4-b853-c8b5779c69c5,2026-03-02,GrabFood - Delivery,53001.0,53001.0,0.0,0.0,0.0,0.0,43363.0,53001.0,-9638.0,4819.0,4819.0,0.0,true
❌ Anomaly,e9a86a0b-e1cb-4f93-867d-a45bedd15db3,2026-03-02,GoFood - Delivery,,183000.0,-183000.0,,40000.0,-40000.0,,143000.0,-143000.0,,17639.64,-17639.64,true
❌ Anomaly,f1249265-c8a2-45a6-aa24-317771137aee,2026-03-02,GoFood - Delivery,78000.0,78000.0,0.0,0.0,0.0,0.0,63135.14,78000.0,-14864.86,7432.43,7432.43,0.0,true
❌ Anomaly,f3f98d09-dc50-44a1-ae4e-d73c286ca9c4,2026-03-02,GoFood - Delivery,133351.35,133351.35,0.0,57000.0,57000.0,0.0,60693.69,76351.35,-15657.66,7828.83,7828.83,0.0,true
❌ Anomaly,febd3f20-f2f1-4f7b-aa99-59461761feaa,2026-03-02,GrabFood - Delivery,35000.0,35000.0,0.0,0.0,0.0,0.0,28636.0,35000.0,-6364.0,3182.0,3182.0,0.0,true
❌ Anomaly,053fb60d-46d2-4e6c-8a82-3b4e2a865c4f,2026-03-01,GoFood - Delivery,157621.62,157621.62,0.0,63300.0,63300.0,0.0,68357.66,94321.62,-25963.96,12981.98,12981.98,0.0,true
❌ Anomaly,0f23e9e4-b436-48c1-9115-32e4549bb8d8,2026-03-01,GrabFood - Delivery,61000.0,61000.0,0.0,0.0,0.0,0.0,49910.0,61000.0,-11090.0,5545.0,5545.0,0.0,true
❌ Anomaly,1b3895af-8bef-4208-a942-52faf1eafb0b,2026-03-01,GoFood - Delivery,82000.0,82000.0,0.0,23700.0,23700.0,0.0,42642.34,58300.0,-15657.66,7828.83,7828.83,0.0,true
❌ Anomaly,1f6e4065-c1f5-4c7a-8c3d-9554eb01ea3c,2026-03-01,GrabFood - Delivery,56000.0,56000.0,0.0,0.0,0.0,0.0,45818.0,56000.0,-10182.0,5091.0,5091.0,0.0,true
❌ Anomaly,205cc075-6a45-443f-af43-d45ad40a730c,2026-03-01,GoFood - Delivery,38000.0,38000.0,0.0,0.0,0.0,0.0,31063.06,38000.0,-6936.94,3468.47,3468.47,0.0,true
❌ Anomaly,235c2027-e765-4952-914a-6bad9caee9e7,2026-03-01,GoFood - Delivery,176000.0,176000.0,0.0,0.0,0.0,0.0,142108.11,176000.0,-33891.89,16945.95,16945.95,0.0,true
❌ Anomaly,3864d078-8780-485b-a67a-3a61f168500b,2026-03-01,GoFood - Delivery,102000.0,102000.0,0.0,29700.0,29700.0,0.0,52678.38,72300.0,-19621.62,9810.81,9810.81,0.0,true
❌ Anomaly,3bf57446-d281-448e-bbe6-c34b97ee1052,2026-03-01,GrabFood - Delivery,39000.0,39000.0,0.0,0.0,0.0,0.0,31908.0,39000.0,-7092.0,3546.0,3546.0,0.0,true
❌ Anomaly,40e96b91-0c47-4faf-a66d-26551be8507e,2026-03-01,GoFood - Delivery,88000.0,88000.0,0.0,25500.0,25500.0,0.0,45653.15,62500.0,-16846.85,8423.42,8423.42,0.0,true
❌ Anomaly,47bd8f43-e9b6-4ef9-8e85-fe9123062e27,2026-03-01,GrabFood - Delivery,34000.0,34000.0,0.0,0.0,0.0,0.0,27818.0,34000.0,-6182.0,3091.0,3091.0,0.0,true
❌ Anomaly,49091e21-d545-489c-9bd9-0c8703cbd37a,2026-03-01,GoFood - Delivery,,88000.0,-88000.0,,25500.0,-25500.0,,62500.0,-62500.0,,8423.42,-8423.42,true
